NAME	TITLE	SCORE	
VMN1R16	VMN1R16	0.0	
VMN1R160	VMN1R160	0.0	
VMN1R163	VMN1R163	0.0	
VMN1R165	VMN1R165	0.0	
VMN1R166	VMN1R166	0.0	
VMN1R167	VMN1R167	0.0	
VMN1R17	VMN1R17	0.0	
VMN1R170	VMN1R170	0.0	
VMN1R171	VMN1R171	0.0	
VMN1R172	VMN1R172	0.0	
VMN1R173	VMN1R173	0.0	
VMN1R174	VMN1R174	0.0	
VMN1R175	VMN1R175	0.0	
VMN1R176	VMN1R176	0.0	
VMN1R177	VMN1R177	0.0	
VMN1R178	VMN1R178	0.0	
VMN1R179	VMN1R179	0.0	
VMN1R18	VMN1R18	0.0	
VMN1R180	VMN1R180	0.0	
VMN1R181	VMN1R181	0.0	
VMN1R183	VMN1R183	0.0	
VMN1R184	VMN1R184	0.0	
VMN1R185	VMN1R185	0.0	
VMN1R186	VMN1R186	0.0	
VMN1R187	VMN1R187	0.0	
VMN1R188	VMN1R188	0.0	
VMN1R189	VMN1R189	0.0	
VMN1R19	VMN1R19	0.0	
VMN1R191	VMN1R191	0.0	
VMN1R192	VMN1R192	0.0	
VMN1R193	VMN1R193	0.0	
VMN1R194	VMN1R194	0.0	
VMN1R195	VMN1R195	0.0	
VMN1R196	VMN1R196	0.0	
VMN1R197	VMN1R197	0.0	
VMN1R198	VMN1R198	0.0	
VMN1R199	VMN1R199	0.0	
VMN1R2	VMN1R2	0.0	
VMN1R20	VMN1R20	0.0	
VMN1R200	VMN1R200	0.0	
VMN1R201	VMN1R201	0.0	
VMN1R202	VMN1R202	0.0	
VMN1R203	VMN1R203	0.0	
VMN1R204	VMN1R204	0.0	
VMN1R205	VMN1R205	0.0	
VMN1R206	VMN1R206	0.0	
VMN1R207-PS	VMN1R207-PS	0.0	
VMN1R208	VMN1R208	0.0	
VMN1R209	VMN1R209	0.0	
VMN1R210	VMN1R210	0.0	
VMN1R211	VMN1R211	0.0	
VMN1R212	VMN1R212	0.0	
VMN1R213	VMN1R213	0.0	
VMN1R214	VMN1R214	0.0	
VMN1R215	VMN1R215	0.0	
VMN1R216	VMN1R216	0.0	
VMN1R217	VMN1R217	0.0	
VMN1R218	VMN1R218	0.0	
VMN1R219	VMN1R219	0.0	
VMN1R22	VMN1R22	0.0	
VMN1R220	VMN1R220	0.0	
VMN1R221	VMN1R221	0.0	
VMN1R222	VMN1R222	0.0	
VMN1R223	VMN1R223	0.0	
VMN1R224	VMN1R224	0.0	
VMN1R225	VMN1R225	0.0	
VMN1R226	VMN1R226	0.0	
VMN1R227	VMN1R227	0.0	
VMN1R229	VMN1R229	0.0	
VMN1R23	VMN1R23	0.0	
VMN1R230	VMN1R230	0.0	
VMN1R231	VMN1R231	0.0	
VMN1R232	VMN1R232	0.0	
VMN1R233	VMN1R233	0.0	
VMN1R234	VMN1R234	0.0	
VMN1R235	VMN1R235	0.0	
VMN1R236	VMN1R236	0.0	
VMN1R237	VMN1R237	0.0	
VMN1R238	VMN1R238	0.0	
VMN1R24	VMN1R24	0.0	
VMN1R26	VMN1R26	0.0	
VMN1R27	VMN1R27	0.0	
VMN1R29	VMN1R29	0.0	
VMN1R3	VMN1R3	0.0	
VMN1R30	VMN1R30	0.0	
VMN1R31	VMN1R31	0.0	
VMN1R33	VMN1R33	0.0	
VMN1R34	VMN1R34	0.0	
VMN1R36	VMN1R36	0.0	
VMN1R37	VMN1R37	0.0	
VMN1R39	VMN1R39	0.0	
VMN1R42	VMN1R42	0.0	
VMN1R43	VMN1R43	0.0	
VMN1R44	VMN1R44	0.0	
VMN1R46	VMN1R46	0.0	
VMN1R47	VMN1R47	0.0	
VMN1R48	VMN1R48	0.0	
VMN1R49	VMN1R49	0.0	
VMN1R50	VMN1R50	0.0	
VMN1R53	VMN1R53	0.0	
VMN1R54	VMN1R54	0.0	
VMN1R55	VMN1R55	0.0	
VMN1R56	VMN1R56	0.0	
VMN1R57	VMN1R57	0.0	
VMN1R59	VMN1R59	0.0	
VMN1R6	VMN1R6	0.0	
VMN1R60	VMN1R60	0.0	
VMN1R61	VMN1R61	0.0	
VMN1R62	VMN1R62	0.0	
VMN1R63	VMN1R63	0.0	
VMN1R64	VMN1R64	0.0	
VMN1R66	VMN1R66	0.0	
VMN1R67	VMN1R67	0.0	
VMN1R68	VMN1R68	0.0	
VMN1R7	VMN1R7	0.0	
VMN1R70	VMN1R70	0.0	
VMN1R71	VMN1R71	0.0	
VMN1R72	VMN1R72	0.0	
VMN1R74	VMN1R74	0.0	
VMN1R75	VMN1R75	0.0	
VMN1R76	VMN1R76	0.0	
VMN1R77	VMN1R77	0.0	
VMN1R78	VMN1R78	0.0	
VMN1R79	VMN1R79	0.0	
VMN1R8	VMN1R8	0.0	
VMN1R80	VMN1R80	0.0	
VMN1R81	VMN1R81	0.0	
VMN1R82	VMN1R82	0.0	
VMN1R83	VMN1R83	0.0	
VMN1R84	VMN1R84	0.0	
VMN1R85	VMN1R85	0.0	
VMN1R86	VMN1R86	0.0	
VMN1R87	VMN1R87	0.0	
VMN1R88	VMN1R88	0.0	
VMN1R9	VMN1R9	0.0	
VMN1R90	VMN1R90	0.0	
VMN1R91	VMN1R91	0.0	
VMN1R93	VMN1R93	0.0	
VMN1R94	VMN1R94	0.0	
VMN1R95	VMN1R95	0.0	
VMN2R-PS159	VMN2R-PS159	0.0	
VMN2R-PS60	VMN2R-PS60	0.0	
VMN2R101	VMN2R101	0.0	
VMN2R102	VMN2R102	0.0	
VMN2R103	VMN2R103	0.0	
VMN2R104	VMN2R104	0.0	
VMN2R105	VMN2R105	0.0	
VMN2R107	VMN2R107	0.0	
VMN2R108	VMN2R108	0.0	
VMN2R109	VMN2R109	0.0	
VMN2R110	VMN2R110	0.0	
VMN2R112	VMN2R112	0.0	
VMN2R114	VMN2R114	0.0	
VMN2R115	VMN2R115	0.0	
VMN2R116	VMN2R116	0.0	
VMN2R117	VMN2R117	0.0	
VMN2R12	VMN2R12	0.0	
VMN2R120	VMN2R120	0.0	
VMN2R121	VMN2R121	0.0	
VMN2R123	VMN2R123	0.0	
VMN2R124	VMN2R124	0.0	
VMN2R13	VMN2R13	0.0	
VMN2R14	VMN2R14	0.0	
VMN2R15	VMN2R15	0.0	
VMN2R16	VMN2R16	0.0	
VMN2R19	VMN2R19	0.0	
VMN2R21	VMN2R21	0.0	
VMN2R22	VMN2R22	0.0	
VMN2R23	VMN2R23	0.0	
VMN2R25	VMN2R25	0.0	
VMN2R31	VMN2R31	0.0	
VMN2R32	VMN2R32	0.0	
VMN2R33	VMN2R33	0.0	
VMN2R34	VMN2R34	0.0	
VMN2R35	VMN2R35	0.0	
VMN2R36	VMN2R36	0.0	
VMN2R38	VMN2R38	0.0	
VMN2R39	VMN2R39	0.0	
VMN2R40	VMN2R40	0.0	
VMN2R41	VMN2R41	0.0	
VMN2R43	VMN2R43	0.0	
VMN2R44	VMN2R44	0.0	
VMN2R45	VMN2R45	0.0	
VMN2R46	VMN2R46	0.0	
VMN2R47	VMN2R47	0.0	
VMN2R48	VMN2R48	0.0	
VMN2R49	VMN2R49	0.0	
VMN2R50	VMN2R50	0.0	
VMN2R51	VMN2R51	0.0	
VMN2R52	VMN2R52	0.0	
VMN2R53	VMN2R53	0.0	
VMN2R54	VMN2R54	0.0	
VMN2R55	VMN2R55	0.0	
VMN2R56	VMN2R56	0.0	
VMN2R59	VMN2R59	0.0	
VMN2R6	VMN2R6	0.0	
VMN2R60	VMN2R60	0.0	
VMN2R62	VMN2R62	0.0	
VMN2R63	VMN2R63	0.0	
VMN2R65	VMN2R65	0.0	
VMN2R66	VMN2R66	0.0	
VMN2R67	VMN2R67	0.0	
VMN2R68	VMN2R68	0.0	
VMN2R69	VMN2R69	0.0	
VMN2R70	VMN2R70	0.0	
VMN2R71	VMN2R71	0.0	
VMN2R72	VMN2R72	0.0	
VMN2R73	VMN2R73	0.0	
VMN2R74	VMN2R74	0.0	
VMN2R75	VMN2R75	0.0	
VMN2R76	VMN2R76	0.0	
VMN2R77	VMN2R77	0.0	
VMN2R79	VMN2R79	0.0	
VMN2R8	VMN2R8	0.0	
VMN2R81	VMN2R81	0.0	
VMN2R82	VMN2R82	0.0	
VMN2R83	VMN2R83	0.0	
VMN2R88	VMN2R88	0.0	
VMN2R9	VMN2R9	0.0	
VMN2R92	VMN2R92	0.0	
VMN2R93	VMN2R93	0.0	
VMN2R94	VMN2R94	0.0	
VMN2R96	VMN2R96	0.0	
VMN2R99	VMN2R99	0.0	
VPREB2	VPREB2	0.0	
WFDC10	WFDC10	0.0	
WFDC11	WFDC11	0.0	
WFDC13	WFDC13	0.0	
WFDC15B	WFDC15B	0.0	
WFDC16	WFDC16	0.0	
WFDC2	WFDC2	0.0	
WFDC5	WFDC5	0.0	
WFDC8	WFDC8	0.0	
WFDC9	WFDC9	0.0	
XCL1	XCL1	0.0	
XLR4A	XLR4A	0.0	
XLR4B	XLR4B	0.0	
XLR5C	XLR5C	0.0	
ZDHHC25	ZDHHC25	0.0	
ZF12	ZF12	0.0	
ZFP131	ZFP131	0.0	
ZFP36L3	ZFP36L3	0.0	
ZFP42	ZFP42	0.0	
ZFP735	ZFP735	0.0	
ZIM2	ZIM2	0.0	
ZIM3	ZIM3	0.0	
ZP4-PS	ZP4-PS	0.0	
PLEKHJ1	PLEKHJ1	-3.4445545E-6	
BC023829	BC023829	-2.5672447E-5	
POGLUT1	POGLUT1	-3.261474E-5	
TARSL2	TARSL2	-3.9825823E-5	
OSBPL8	OSBPL8	-4.22617E-5	
PDF	PDF	-4.879016E-5	
E330011O21RIK	E330011O21RIK	-5.2235788E-5	
RBM42	RBM42	-5.9543592E-5	
PMPCA	PMPCA	-6.268066E-5	
ZFP780B	ZFP780B	-8.0810816E-5	
GTDC1	GTDC1	-8.1509985E-5	
EML4	EML4	-8.493322E-5	
HSDL1	HSDL1	-9.2065464E-5	
PJA1	PJA1	-1.20378674E-4	
PRKAB2	PRKAB2	-1.7093991E-4	
RNF170	RNF170	-1.7329925E-4	
CROT	CROT	-1.756211E-4	
NKPD1	NKPD1	-1.9140157E-4	
BC068281	BC068281	-1.9957556E-4	
AAMP	AAMP	-2.0890254E-4	
MPV17	MPV17	-2.1091728E-4	
MRPL27	MRPL27	-2.2586974E-4	
GM15663	GM15663	-2.3221622E-4	
PA2G4	PA2G4	-2.5856463E-4	
LRRC8A	LRRC8A	-2.6463644E-4	
TNFRSF4	TNFRSF4	-2.7590062E-4	
RPL6	RPL6	-2.7651276E-4	
PID1	PID1	-3.0931228E-4	
PIN1	PIN1	-3.3934714E-4	
TADA3	TADA3	-3.3958632E-4	
MIEN1	MIEN1	-3.4177455E-4	
EIF4A2	EIF4A2	-3.443816E-4	
TDRD6	TDRD6	-3.865286E-4	
BRD2	BRD2	-3.8713333E-4	
DUSP11	DUSP11	-3.889867E-4	
ZFP119B	ZFP119B	-3.9724912E-4	
INTS1	INTS1	-4.02259E-4	
WBP2NL	WBP2NL	-4.1067388E-4	
SLC25A26	SLC25A26	-4.1239426E-4	
TMEM38A	TMEM38A	-4.2503094E-4	
3110040N11RIK	3110040N11RIK	-4.427587E-4	
FNBP1L	FNBP1L	-4.5728832E-4	
ZFP119A	ZFP119A	-4.609535E-4	
UBAP2L	UBAP2L	-4.780982E-4	
TRRAP	TRRAP	-4.7817963E-4	
NELFB	NELFB	-4.8045436E-4	
CLPP	CLPP	-4.8259672E-4	
LIG4	LIG4	-4.8270368E-4	
DNAAF2	DNAAF2	-4.8860116E-4	
KLC4	KLC4	-4.971027E-4	
UHRF2	UHRF2	-4.9967895E-4	
PPP3CA	PPP3CA	-5.0817005E-4	
SOD2	SOD2	-5.098716E-4	
PRMT1	PRMT1	-5.286919E-4	
CIAO1	CIAO1	-5.452134E-4	
ATM	ATM	-5.707167E-4	
PCDH9	PCDH9	-5.763813E-4	
SLC22A21	SLC22A21	-6.137106E-4	
ASCC1	ASCC1	-6.17217E-4	
SLC35C1	SLC35C1	-6.1756157E-4	
SETD1A	SETD1A	-6.3356344E-4	
INAFM1	INAFM1	-6.42701E-4	
HP1BP3	HP1BP3	-6.600362E-4	
CRTC3	CRTC3	-6.651893E-4	
LDHA	LDHA	-6.663145E-4	
NCOA2	NCOA2	-6.683582E-4	
ZFP592	ZFP592	-6.6840736E-4	
MDK	MDK	-6.702688E-4	
USP1	USP1	-6.7759247E-4	
AK010878	AK010878	-7.008755E-4	
PTPN12	PTPN12	-7.237369E-4	
QRICH1	QRICH1	-7.2609074E-4	
TMEM14A	TMEM14A	-7.4037845E-4	
ZFP622	ZFP622	-7.562589E-4	
PUSL1	PUSL1	-7.7355123E-4	
DTNBP1	DTNBP1	-7.7631866E-4	
EPDR1	EPDR1	-7.7649154E-4	
DUSP1	DUSP1	-7.800965E-4	
PLSCR3	PLSCR3	-8.0389E-4	
NATD1	NATD1	-8.183147E-4	
MIS12	MIS12	-8.3417475E-4	
CRNKL1	CRNKL1	-8.5328455E-4	
IMPDH1	IMPDH1	-8.599779E-4	
PAPD5	PAPD5	-8.617358E-4	
SNRPB	SNRPB	-8.643113E-4	
EMC4	EMC4	-8.6783094E-4	
ZFP553	ZFP553	-8.992728E-4	
TRAP1	TRAP1	-9.068063E-4	
INTS3	INTS3	-9.250743E-4	
DHX40	DHX40	-9.25706E-4	
OCIAD1	OCIAD1	-9.456365E-4	
NUP214	NUP214	-9.5156796E-4	
SLC6A8	SLC6A8	-9.607949E-4	
SLC33A1	SLC33A1	-9.7008183E-4	
DRG1	DRG1	-9.7012206E-4	
TMEM242	TMEM242	-9.7171403E-4	
HINFP	HINFP	-9.792431E-4	
SH3GL1	SH3GL1	-0.0010087996	
ITGA8	ITGA8	-0.0010297445	
GPBP1	GPBP1	-0.0010378916	
FMNL2	FMNL2	-0.0010410178	
RCAN2	RCAN2	-0.0010585489	
ORC6	ORC6	-0.0010725106	
CDC34	CDC34	-0.001079566	
BLMH	BLMH	-0.0010883206	
ANKS3	ANKS3	-0.0011119428	
CCDC39	CCDC39	-0.0011296006	
KAT5	KAT5	-0.0011329269	
MRPS2	MRPS2	-0.0011333708	
SDHAF2	SDHAF2	-0.001134753	
EIF5B	EIF5B	-0.0011477032	
ISY1	ISY1	-0.0011520148	
RBM45	RBM45	-0.0011561875	
KBTBD4	KBTBD4	-0.0011604303	
UQCRQ	UQCRQ	-0.001179829	
DAPK3	DAPK3	-0.0011887123	
DKC1	DKC1	-0.0012064194	
PARK7	PARK7	-0.0012169789	
ZFAND3	ZFAND3	-0.0012286936	
CDK9	CDK9	-0.0012317628	
CAD	CAD	-0.001264946	
OTULIN	OTULIN	-0.0012718723	
NFKBIL1	NFKBIL1	-0.0012922111	
GEMIN7	GEMIN7	-0.001299162	
WDR45B	WDR45B	-0.0013030551	
2810006K23RIK	2810006K23RIK	-0.0013031272	
DYNC1I2	DYNC1I2	-0.0013146556	
USP8	USP8	-0.0013176508	
PIP4K2B	PIP4K2B	-0.0013217044	
UGGT2	UGGT2	-0.0013379308	
FAM195A	FAM195A	-0.0013411961	
RHOT2	RHOT2	-0.0013531642	
GAMT	GAMT	-0.0013566354	
RAB3GAP2	RAB3GAP2	-0.0013571752	
PLCG1	PLCG1	-0.0013669056	
SEMA6A	SEMA6A	-0.0013677615	
COPB1	COPB1	-0.0013816863	
ADCK1	ADCK1	-0.0013838157	
AP3S2	AP3S2	-0.0013910691	
ZFP790	ZFP790	-0.0014042854	
RC3H2	RC3H2	-0.0014143188	
TOP3A	TOP3A	-0.0014146738	
COPS8	COPS8	-0.001429723	
APBA3	APBA3	-0.0014341804	
CHST2	CHST2	-0.0014415715	
GIPC1	GIPC1	-0.0014516386	
SLC25A29	SLC25A29	-0.0014945575	
CPSF7	CPSF7	-0.0015056219	
CRTC1	CRTC1	-0.0015124122	
CCNT2	CCNT2	-0.0015279094	
SLC15A2	SLC15A2	-0.0015306736	
NFXL1	NFXL1	-0.0015318672	
1700020I14RIK	1700020I14RIK	-0.0015416881	
RALBP1	RALBP1	-0.0015577705	
WDR5	WDR5	-0.0015586118	
MRPL10	MRPL10	-0.0015641622	
1810055G02RIK	1810055G02RIK	-0.0015647596	
SNX3	SNX3	-0.001580546	
DCUN1D1	DCUN1D1	-0.0016086994	
HYMAI	HYMAI	-0.0016253246	
AKR7A5	AKR7A5	-0.0016404906	
POP7	POP7	-0.0016791277	
8430429K09RIK	8430429K09RIK	-0.0016858581	
GNG7	GNG7	-0.0016872853	
FAM168B	FAM168B	-0.0016925127	
A830082K12RIK	A830082K12RIK	-0.0017099094	
PNRC2	PNRC2	-0.0017107418	
RIT2	RIT2	-0.0017309355	
STXBP3	STXBP3	-0.001750146	
SYDE1	SYDE1	-0.0017665832	
EDC4	EDC4	-0.0017667867	
COPZ1	COPZ1	-0.0017685029	
SAFB	SAFB	-0.0017866025	
GAN	GAN	-0.0017868376	
BLOC1S3	BLOC1S3	-0.0017998931	
DIAP1	DIAP1	-0.0018266201	
NCL	NCL	-0.0018280785	
FBXO9	FBXO9	-0.0018285966	
CFAP74	CFAP74	-0.0018373086	
ZFP287	ZFP287	-0.0018387565	
QK	QK	-0.0018502197	
SAYSD1	SAYSD1	-0.0018506383	
RNF121	RNF121	-0.0018517713	
TMEM128	TMEM128	-0.0018519482	
DENND2A	DENND2A	-0.0018599307	
AP3M1	AP3M1	-0.001869489	
SCP2	SCP2	-0.0018696595	
FSD1L	FSD1L	-0.001875045	
LARP4	LARP4	-0.0018772705	
TSNAX	TSNAX	-0.0018843972	
HRAS	HRAS	-0.0018894525	
NCK1	NCK1	-0.0018972015	
MFAP3	MFAP3	-0.0019057419	
MIR6921	MIR6921	-0.0019172467	
PUM1	PUM1	-0.0019220652	
SNX27	SNX27	-0.0019245471	
ZBTB48	ZBTB48	-0.0019342945	
FBXO18	FBXO18	-0.0019357345	
GTF2H5	GTF2H5	-0.0019419367	
CTDSP1	CTDSP1	-0.0019516549	
TMEM261	TMEM261	-0.0019528426	
TMEM246	TMEM246	-0.001958829	
RAB5C	RAB5C	-0.0019610128	
KAT7	KAT7	-0.0019886766	
FAM26D	FAM26D	-0.0019977435	
HNRNPM	HNRNPM	-0.0020155022	
FAM171A1	FAM171A1	-0.0020207628	
THRAP3	THRAP3	-0.0020301682	
TOMM20	TOMM20	-0.002030999	
NDUFS3	NDUFS3	-0.00203362	
WDR77	WDR77	-0.0020355196	
PER2	PER2	-0.00205499	
DNM1L	DNM1L	-0.002056634	
MTMR10	MTMR10	-0.0020602704	
WDR92	WDR92	-0.0020695545	
ISOC1	ISOC1	-0.0020775024	
GTF2F1	GTF2F1	-0.002083672	
TBL3	TBL3	-0.0020990598	
MMP15	MMP15	-0.0021053518	
4930432J09RIK	4930432J09RIK	-0.0021098815	
TMED2	TMED2	-0.002114872	
ENDOU	ENDOU	-0.0021188569	
2310057M21RIK	2310057M21RIK	-0.002131155	
DMRT1	DMRT1	-0.0021532453	
SLCO6B1	SLCO6B1	-0.0021532453	
RXRA	RXRA	-0.0021563866	
OXCT1	OXCT1	-0.002167879	
ALKBH3	ALKBH3	-0.0021694156	
GNB2	GNB2	-0.002172718	
GRRP1	GRRP1	-0.0021857743	
CHMP2A	CHMP2A	-0.0021994743	
TOR1B	TOR1B	-0.0022223052	
NAPG	NAPG	-0.0022292696	
APOBEC1	APOBEC1	-0.0022487054	
MTRF1L	MTRF1L	-0.0022560507	
TTC36	TTC36	-0.0022675819	
PLCD3	PLCD3	-0.0022772152	
REXO1	REXO1	-0.0022796085	
ARL2	ARL2	-0.002290848	
IFT22	IFT22	-0.00230256	
THAP2	THAP2	-0.0023341794	
PRKDC	PRKDC	-0.0023435173	
CCDC71L	CCDC71L	-0.0023482018	
PEX11B	PEX11B	-0.0023662404	
ITPR2	ITPR2	-0.0023675845	
AK3	AK3	-0.0023849646	
CCDC174	CCDC174	-0.0024131082	
CACNA2D2	CACNA2D2	-0.0024242012	
SOCS4	SOCS4	-0.0024255211	
ZSCAN26	ZSCAN26	-0.0024465197	
GNB5	GNB5	-0.0024521444	
LRPAP1	LRPAP1	-0.0024841903	
PLEKHA8	PLEKHA8	-0.0024878872	
SBF1	SBF1	-0.002515383	
TSEN54	TSEN54	-0.0025188185	
FECH	FECH	-0.0025202986	
SBK2	SBK2	-0.0025222946	
TSR3	TSR3	-0.002529804	
ITIH2	ITIH2	-0.0025390906	
PRNP	PRNP	-0.0025426978	
ATG2A	ATG2A	-0.0025470783	
TANC1	TANC1	-0.0025659783	
ADAT3	ADAT3	-0.002568215	
RNF150	RNF150	-0.0025724743	
GPHN	GPHN	-0.002624384	
U2AF2	U2AF2	-0.0026271145	
SSR3	SSR3	-0.0026303248	
NAA20	NAA20	-0.0026324443	
MYOM2	MYOM2	-0.0026335563	
TEX15	TEX15	-0.002642269	
TMEM214	TMEM214	-0.0026427282	
PPM1G	PPM1G	-0.0026513606	
ZRANB1	ZRANB1	-0.0026710143	
ZDBF2	ZDBF2	-0.0026764388	
UBE2O	UBE2O	-0.002681121	
NAPB	NAPB	-0.0026812307	
MR1	MR1	-0.002686222	
RRP1	RRP1	-0.002706697	
ZBTB39	ZBTB39	-0.0027108942	
FAM3A	FAM3A	-0.002717691	
GNG5	GNG5	-0.002721544	
PIGN	PIGN	-0.0027227646	
HDGF	HDGF	-0.0027228547	
ITPRIP	ITPRIP	-0.0027272108	
MIR378A	MIR378A	-0.0027317565	
TTYH3	TTYH3	-0.0027353978	
GM608	GM608	-0.002735543	
UFM1	UFM1	-0.002746335	
TBCE	TBCE	-0.0027515388	
CEBPZOS	CEBPZOS	-0.0027679433	
USE1	USE1	-0.002770005	
SURF4	SURF4	-0.0027896047	
CCDC12	CCDC12	-0.0027923146	
3110056K07RIK	3110056K07RIK	-0.0028012828	
CDK5RAP3	CDK5RAP3	-0.0028097243	
CELF1	CELF1	-0.0028105339	
PDS5B	PDS5B	-0.0028108922	
TPRGL	TPRGL	-0.0028279366	
JKAMP	JKAMP	-0.002828938	
TYW1	TYW1	-0.002839911	
FAM208B	FAM208B	-0.0028445302	
ENPP5	ENPP5	-0.0028500613	
IGSF21	IGSF21	-0.0028595312	
SVEP1	SVEP1	-0.0028677916	
ATP6V1F	ATP6V1F	-0.0028716186	
FAM136A	FAM136A	-0.0028830953	
FIG4	FIG4	-0.0028852532	
KLC1	KLC1	-0.002893334	
CC2D1A	CC2D1A	-0.0028942365	
LDLRAD3	LDLRAD3	-0.0028982442	
EMP2	EMP2	-0.0029094464	
SMARCB1	SMARCB1	-0.0029142671	
HIVEP1	HIVEP1	-0.002925357	
ZFP334	ZFP334	-0.0029313907	
SRPK1	SRPK1	-0.0029397805	
IDS	IDS	-0.002944894	
BSDC1	BSDC1	-0.0029548998	
CGGBP1	CGGBP1	-0.0029646435	
PHF3	PHF3	-0.0029743805	
FNDC3A	FNDC3A	-0.002991446	
YTHDF2	YTHDF2	-0.0030059386	
CDC37L1	CDC37L1	-0.0030107857	
DCTN5	DCTN5	-0.0030199515	
SGPP1	SGPP1	-0.0030218603	
PGK1	PGK1	-0.0030386301	
ZDHHC3	ZDHHC3	-0.003063156	
METRNL	METRNL	-0.0030680418	
TMBIM6	TMBIM6	-0.0030694823	
PSMC3	PSMC3	-0.0030783063	
SYNGR2	SYNGR2	-0.0030894903	
URGCP	URGCP	-0.0030898342	
SCAF4	SCAF4	-0.0030995996	
ZCCHC11	ZCCHC11	-0.003139846	
CANX	CANX	-0.003149727	
EMC1	EMC1	-0.003166765	
SRRM1	SRRM1	-0.00317295	
FBXL5	FBXL5	-0.0031789332	
ZFP36L2	ZFP36L2	-0.0031960374	
SMIM15	SMIM15	-0.0031988777	
ZFP68	ZFP68	-0.0032256125	
MAP3K11	MAP3K11	-0.003237625	
MRPS14	MRPS14	-0.0032381648	
IQCE	IQCE	-0.0032657648	
ARL15	ARL15	-0.003286914	
TUSC3	TUSC3	-0.0032885768	
NMB	NMB	-0.0032911443	
OGFOD3	OGFOD3	-0.0033099675	
MBTPS2	MBTPS2	-0.0033216695	
NCOA7	NCOA7	-0.003336005	
PHTF1	PHTF1	-0.0033422592	
TFIP11	TFIP11	-0.003343703	
KLHL15	KLHL15	-0.0033494472	
AFF4	AFF4	-0.0033605683	
IFT43	IFT43	-0.003391718	
NPEPPS	NPEPPS	-0.003392483	
SRP68	SRP68	-0.0034164882	
SLC23A2	SLC23A2	-0.0034257013	
ZFP597	ZFP597	-0.003429458	
ARRDC1	ARRDC1	-0.0034335565	
DNAJC17	DNAJC17	-0.0034544996	
FN3KRP	FN3KRP	-0.0034550813	
MOSPD2	MOSPD2	-0.0034554373	
STK35	STK35	-0.0034603784	
EMC7	EMC7	-0.0034626494	
MEGF8	MEGF8	-0.0034714984	
CLUAP1	CLUAP1	-0.003473315	
MAGI3	MAGI3	-0.003474768	
CYP51	CYP51	-0.0034883597	
EEF2	EEF2	-0.0034911085	
LYPLAL1	LYPLAL1	-0.0035071743	
KRIT1	KRIT1	-0.003508329	
YBX1	YBX1	-0.0035101443	
RASA1	RASA1	-0.0035117737	
FUNDC1	FUNDC1	-0.0035216948	
COG6	COG6	-0.0035284378	
SCYL1	SCYL1	-0.0035432891	
UAP1	UAP1	-0.0035453006	
CDK7	CDK7	-0.0035461364	
6330549D23RIK	6330549D23RIK	-0.0035522287	
PSMA7	PSMA7	-0.003627128	
ADRA1A	ADRA1A	-0.0036525938	
CACNA1C	CACNA1C	-0.0036621368	
CHCHD6	CHCHD6	-0.003675797	
SLC35E3	SLC35E3	-0.0036961501	
YAE1D1	YAE1D1	-0.0037015844	
TMEM160	TMEM160	-0.0037104127	
GNPAT	GNPAT	-0.003725935	
YWHAE	YWHAE	-0.0037304114	
NAA40	NAA40	-0.0037325774	
UBE2M	UBE2M	-0.003734826	
VARS	VARS	-0.0037356908	
RHOB	RHOB	-0.0037374164	
ZFP811	ZFP811	-0.0037533739	
NIF3L1	NIF3L1	-0.0037536894	
SNX17	SNX17	-0.0037541515	
KSR1	KSR1	-0.0037631327	
GM14327	GM14327	-0.0037679307	
HDAC5	HDAC5	-0.0037769407	
MAP3K13	MAP3K13	-0.0037871497	
PNN	PNN	-0.0037883115	
KCTD3	KCTD3	-0.003795665	
EXOSC9	EXOSC9	-0.0037965793	
EIF4E	EIF4E	-0.0037993076	
SRP72	SRP72	-0.0038097156	
AMOT	AMOT	-0.003819093	
NEU3	NEU3	-0.0038312625	
MON2	MON2	-0.0038394846	
COG2	COG2	-0.0038430328	
RIF1	RIF1	-0.0038535094	
HACD2	HACD2	-0.0038570527	
2700046G09RIK	2700046G09RIK	-0.0038592273	
DCAF11	DCAF11	-0.0038700202	
CYP3A57	CYP3A57	-0.0038802954	
FAM188B	FAM188B	-0.0038889097	
NUP210L	NUP210L	-0.003892922	
SPATA2	SPATA2	-0.0038953365	
MGA	MGA	-0.00389792	
EEFSEC	EEFSEC	-0.0039135115	
TXNDC16	TXNDC16	-0.0039166473	
RUFY1	RUFY1	-0.003921265	
DIAP2	DIAP2	-0.0039272443	
UCP2	UCP2	-0.003939648	
VGLL4	VGLL4	-0.0039405725	
METAP2	METAP2	-0.0039461264	
ZNRF2	ZNRF2	-0.0039622574	
SLCO1A6	SLCO1A6	-0.003969361	
CFAP97	CFAP97	-0.0039711813	
ZFP664	ZFP664	-0.003981321	
GALNT7	GALNT7	-0.0039817444	
PPIL1	PPIL1	-0.0039846227	
CKAP5	CKAP5	-0.003989359	
PGK2	PGK2	-0.0040421844	
PSMD7	PSMD7	-0.004053449	
RPS24	RPS24	-0.004055922	
YES1	YES1	-0.004070004	
UBE2Q2	UBE2Q2	-0.0040774364	
TEFM	TEFM	-0.0040959916	
GGA1	GGA1	-0.0040985565	
TBC1D24	TBC1D24	-0.00415422	
GMDS	GMDS	-0.0041575865	
BC016579	BC016579	-0.0041676434	
