NAME	TITLE	SCORE	
ABTB2	ABTB2	0.00220893	
RPL38	RPL38	0.0022071118	
PON2	PON2	0.0021987576	
SFN	SFN	0.0021980433	
TGOLN2	TGOLN2	0.0021921303	
MIR494	MIR494	0.0021914442	
GNAT3	GNAT3	0.0021880278	
RALGPS2	RALGPS2	0.002181835	
ERCC-00054	ERCC-00054	0.0021780266	
MUC21	MUC21	0.0021753118	
REPS2	REPS2	0.002172011	
OR6C76	OR6C76	0.0021711916	
MIR590	MIR590	0.0021675364	
GPR182	GPR182	0.0021673536	
ANKRD12	ANKRD12	0.0021667904	
ALKBH4	ALKBH4	0.0021660319	
SLC12A5	SLC12A5	0.002164023	
CTPS2	CTPS2	0.0021593105	
CHRNA4	CHRNA4	0.0021582353	
ATP1A4	ATP1A4	0.002157346	
DNAJC15	DNAJC15	0.0021553666	
SNORD88C	SNORD88C	0.0021539961	
CREBZF	CREBZF	0.0021513957	
KRTAP6-2	KRTAP6-2	0.0021509575	
C10orf120	C10orf120	0.0021492806	
PDE6C	PDE6C	0.0021454077	
MIR624	MIR624	0.002142819	
RAI1	RAI1	0.0021421683	
C21orf99	C21orf99	0.0021374174	
CCNY	CCNY	0.0021274511	
C1orf31	C1orf31	0.0021273613	
PRND	PRND	0.0021238602	
MTMR1	MTMR1	0.002120934	
STYX	STYX	0.002120797	
DPYSL2	DPYSL2	0.0021194536	
PRM1	PRM1	0.0021194092	
SLC6A18	SLC6A18	0.0021143605	
NPCDR1	NPCDR1	0.002111091	
AGPAT1	AGPAT1	0.0021092924	
ADH4	ADH4	0.0021068726	
FLJ25758	FLJ25758	0.0021008577	
MIR614	MIR614	0.00209624	
ZNF423	ZNF423	0.0020952518	
LMTK3	LMTK3	0.002083437	
HK3	HK3	0.0020782277	
CA10	CA10	0.0020742824	
MSI2	MSI2	0.002074091	
CHD7	CHD7	0.0020707524	
FLJ32575	FLJ32575	0.0020700058	
IRF2	IRF2	0.002063835	
CDK2	CDK2	0.0020593777	
SLC16A12	SLC16A12	0.002053048	
MIR604	MIR604	0.002037579	
VPS13C	VPS13C	0.0020306967	
NYX	NYX	0.0020300527	
GGPS1	GGPS1	0.0020298385	
MUTYH	MUTYH	0.002027292	
ENPP2	ENPP2	0.0020260215	
DEGS1	DEGS1	0.0020259332	
HAS2	HAS2	0.0020233055	
NLRP9	NLRP9	0.0020194396	
C2orf27A	C2orf27A	0.002015128	
C3orf22	C3orf22	0.002013766	
AOF2	AOF2	0.0020075296	
DKFZP564J102	DKFZP564J102	0.0020043622	
FSHR	FSHR	0.0019988406	
PRMT7	PRMT7	0.0019985596	
KLHDC1	KLHDC1	0.001997254	
IL12RB1	IL12RB1	0.0019959765	
KIAA1161	KIAA1161	0.0019955991	
MFSD2B	MFSD2B	0.001995237	
KRTAP19-7	KRTAP19-7	0.0019930352	
NFKBID	NFKBID	0.0019884259	
ST6GAL2	ST6GAL2	0.0019878482	
SNX30	SNX30	0.0019840512	
RUNDC2C	RUNDC2C	0.001983442	
ADAM11	ADAM11	0.001977068	
ERN1	ERN1	0.0019733917	
PKD1L1	PKD1L1	0.0019633619	
ANKRD18A	ANKRD18A	0.0019586668	
APOBEC3D	APOBEC3D	0.0019545932	
KLRC3	KLRC3	0.0019536612	
PHYHIP	PHYHIP	0.0019449373	
C12orf67	C12orf67	0.0019442956	
C1QTNF7	C1QTNF7	0.0019434778	
BAZ2A	BAZ2A	0.0019278707	
ZNF530	ZNF530	0.0019250427	
DNAJC5B	DNAJC5B	0.0019246681	
HIST2H3A	HIST2H3A	0.0019224883	
GLP2R	GLP2R	0.0019219483	
SAFB	SAFB	0.0019193359	
PPP1R12B	PPP1R12B	0.0019193094	
TPP2	TPP2	0.0019162232	
CYTIP	CYTIP	0.0019100741	
RWDD2A	RWDD2A	0.0019096	
CENPA	CENPA	0.0019085873	
RAB5B	RAB5B	0.0019032191	
LIMD1	LIMD1	0.0018994331	
DSC3	DSC3	0.0018965778	
ARL5A	ARL5A	0.0018914597	
STMN1	STMN1	0.0018895882	
TANK	TANK	0.0018854095	
ANKRD30A	ANKRD30A	0.0018836648	
PRR20D	PRR20D	0.0018813316	
GOLM1	GOLM1	0.0018806669	
MAGEA4	MAGEA4	0.0018792363	
CCDC19	CCDC19	0.0018756824	
COL27A1	COL27A1	0.00187518	
RFFL	RFFL	0.0018746635	
MARCKS	MARCKS	0.001873487	
CCDC17	CCDC17	0.0018711293	
C19orf35	C19orf35	0.0018710648	
ERCC-00137	ERCC-00137	0.0018668321	
NR5A2	NR5A2	0.0018644426	
WASF1	WASF1	0.0018619881	
FAM69A	FAM69A	0.0018602125	
DRP2	DRP2	0.0018546766	
COMMD7	COMMD7	0.001842425	
POU2F3	POU2F3	0.0018411521	
ZNF124	ZNF124	0.0018407948	
KENAE	KENAE	0.0018400878	
MALL	MALL	0.0018373927	
MOCOS	MOCOS	0.0018355091	
GPR89C	GPR89C	0.0018340269	
SDHC	SDHC	0.001829347	
CCAR1	CCAR1	0.0018274654	
DEFB106B	DEFB106B	0.0018261273	
OR5K1	OR5K1	0.001819239	
TAAR6	TAAR6	0.0018191637	
GARS	GARS	0.0018150209	
MED17	MED17	0.0018148748	
MGC29506	MGC29506	0.0018127997	
ZNF18	ZNF18	0.0018114669	
GDF1	GDF1	0.0018093251	
HEPH	HEPH	0.0018064074	
OTC	OTC	0.0018043158	
OR4F6	OR4F6	0.0017984395	
VEZT	VEZT	0.0017982193	
UHRF1BP1L	UHRF1BP1L	0.0017973044	
ZBTB6	ZBTB6	0.0017928306	
HTR6	HTR6	0.0017921912	
ANO10	ANO10	0.0017912698	
SLC16A7	SLC16A7	0.0017894655	
HDAC5	HDAC5	0.0017894282	
RHO	RHO	0.0017892752	
MIR767	MIR767	0.0017862298	
LRRC48	LRRC48	0.0017853943	
TRIP10	TRIP10	0.0017824796	
EMILIN3	EMILIN3	0.0017760271	
GPR137B	GPR137B	0.0017749309	
SIRPB1	SIRPB1	0.0017720539	
RNH1	RNH1	0.0017680259	
PTP4A2	PTP4A2	0.0017680146	
OPALIN	OPALIN	0.001766119	
L3MBTL	L3MBTL	0.001754778	
C1orf99	C1orf99	0.001752879	
KCTD5	KCTD5	0.0017475835	
MAP3K7IP3	MAP3K7IP3	0.0017464365	
PLEKHF2	PLEKHF2	0.0017443822	
FANCB	FANCB	0.0017430903	
UPK2	UPK2	0.0017402704	
FLJ31306	FLJ31306	0.0017367627	
CCL16	CCL16	0.0017332021	
NDNL2	NDNL2	0.0017249098	
CHAC2	CHAC2	0.0017183083	
IL4	IL4	0.0017165378	
PAAF1	PAAF1	0.0017098751	
PNMAL1	PNMAL1	0.0016963048	
SATB1	SATB1	0.0016958313	
SNORD74	SNORD74	0.0016939123	
MRAP	MRAP	0.0016938153	
MMEL1	MMEL1	0.0016937207	
OTOL1	OTOL1	0.0016924492	
TAF11	TAF11	0.0016908604	
FGF3	FGF3	0.0016851398	
C17orf87	C17orf87	0.0016827874	
C21orf129	C21orf129	0.0016723499	
ASB17	ASB17	0.0016647456	
E2F8	E2F8	0.0016643063	
BCL9L	BCL9L	0.0016636915	
C3orf74	C3orf74	0.0016614869	
DGKI	DGKI	0.0016614189	
CLDN17	CLDN17	0.001655273	
OXCT1	OXCT1	0.0016544231	
BAG5	BAG5	0.0016540897	
G6PC	G6PC	0.001653455	
DGAT2	DGAT2	0.0016526971	
BDNF	BDNF	0.0016510768	
PGLYRP3	PGLYRP3	0.0016504743	
CPB2	CPB2	0.0016491943	
RPL35A	RPL35A	0.0016475581	
PSORS1C3	PSORS1C3	0.0016452685	
POU2F2	POU2F2	0.001642983	
TOR1AIP2	TOR1AIP2	0.0016429643	
LRRC4	LRRC4	0.0016368713	
DMRTB1	DMRTB1	0.0016285245	
WASPIP	WASPIP	0.0016258504	
ATP8B2	ATP8B2	0.0016243357	
RPS20	RPS20	0.0016242616	
SNORD19	SNORD19	0.0016238735	
HAPLN3	HAPLN3	0.0016175517	
BCL2	BCL2	0.0016169955	
DRG2	DRG2	0.0016120936	
PRCC	PRCC	0.0016090826	
ZNF597	ZNF597	0.0016076189	
RCVRN	RCVRN	0.0016002299	
KRTAP13-1	KRTAP13-1	0.0015995321	
FLJ32310	FLJ32310	0.0015991407	
DYX1C1	DYX1C1	0.0015980254	
FRG2	FRG2	0.0015965884	
MON1A	MON1A	0.0015907827	
OR10J1	OR10J1	0.0015902458	
SNORA40	SNORA40	0.0015887059	
STAG3	STAG3	0.0015869826	
AKNAD1	AKNAD1	0.0015867375	
GRRP1	GRRP1	0.0015849527	
RAPGEF1	RAPGEF1	0.0015813751	
SLC2A13	SLC2A13	0.0015806002	
KIF2B	KIF2B	0.001577161	
CYP7A1	CYP7A1	0.0015745854	
CHIC1	CHIC1	0.0015685408	
NBLA00301	NBLA00301	0.0015661394	
GTF2H1	GTF2H1	0.0015621525	
ANKRD38	ANKRD38	0.0015602888	
MOGS	MOGS	0.0015539527	
C14orf131	C14orf131	0.0015484532	
PRED57	PRED57	0.0015440102	
THEG	THEG	0.0015423101	
KIAA1147	KIAA1147	0.0015382094	
DEFB109	DEFB109	0.0015376682	
ARID4B	ARID4B	0.001535302	
OXR1	OXR1	0.0015271199	
SEC24A	SEC24A	0.0015249483	
JAZF1	JAZF1	0.0015240865	
TRPC7	TRPC7	0.0015232968	
MGC40574	MGC40574	0.0015218039	
F8A3	F8A3	0.0015208542	
C5orf49	C5orf49	0.0015155947	
SLC34A2	SLC34A2	0.001511915	
HS3ST2	HS3ST2	0.0015018304	
ZC4H2	ZC4H2	0.0015010954	
OGDH	OGDH	0.0014998615	
UAP1	UAP1	0.0014948237	
TMEM2	TMEM2	0.0014898777	
DENND5A	DENND5A	0.0014782117	
WDR7	WDR7	0.0014778946	
FKBP15	FKBP15	0.0014766068	
TRAF6	TRAF6	0.0014762613	
ZBTB9	ZBTB9	0.0014760247	
ANKRD45	ANKRD45	0.0014703176	
MFAP3	MFAP3	0.0014674853	
FLT4	FLT4	0.0014670277	
DCN	DCN	0.001466334	
TBL3	TBL3	0.0014639031	
KIF12	KIF12	0.0014619807	
STOM	STOM	0.0014613996	
PKP4	PKP4	0.0014588175	
VAMP4	VAMP4	0.0014558738	
HSD3B1	HSD3B1	0.0014548146	
FGFR1OP	FGFR1OP	0.0014537232	
ADAP2	ADAP2	0.001451522	
MPP6	MPP6	0.0014488245	
RLN2	RLN2	0.0014349305	
COL5A2	COL5A2	0.0014325412	
RNASEH2B	RNASEH2B	0.0014311477	
ALPI	ALPI	0.0014300979	
ZNF646	ZNF646	0.0014283042	
GATC	GATC	0.0014250291	
CES7	CES7	0.0014145295	
NCRNA00051	NCRNA00051	0.0014112168	
LASS3	LASS3	0.0014109656	
C1orf49	C1orf49	0.0014102599	
DPYS	DPYS	0.0014102502	
NCF1C	NCF1C	0.001409399	
ANKIB1	ANKIB1	0.0014010157	
C6orf103	C6orf103	0.0013988711	
RALGPS1	RALGPS1	0.0013826556	
NTNG1	NTNG1	0.0013776445	
C1orf84	C1orf84	0.001375452	
METTL13	METTL13	0.0013745785	
TMEM48	TMEM48	0.0013740041	
ACOX3	ACOX3	0.0013641887	
DRGX	DRGX	0.0013568867	
F2R	F2R	0.0013516785	
WDR73	WDR73	0.0013512701	
PCDHGA8	PCDHGA8	0.0013481724	
TMEM203	TMEM203	0.0013437734	
PLXNA4B	PLXNA4B	0.0013417497	
CHAT	CHAT	0.0013408038	
DUSP27	DUSP27	0.0013397431	
INPP4B	INPP4B	0.0013344758	
MRPL42	MRPL42	0.0013296407	
LRRC3	LRRC3	0.001328185	
RAB7B	RAB7B	0.0013222884	
MFGE8	MFGE8	0.0013161207	
EIF3I	EIF3I	0.0013135636	
CCDC144C	CCDC144C	0.0013107347	
MTERFD2	MTERFD2	0.0013068535	
BAGE4	BAGE4	0.001305895	
FAM156A	FAM156A	0.0013040398	
ARHGAP28	ARHGAP28	0.0013008182	
MIR330	MIR330	0.0012997115	
TIGIT	TIGIT	0.0012960016	
REG3G	REG3G	0.0012937386	
TK1	TK1	0.001289529	
SLC46A2	SLC46A2	0.0012826798	
MAGEA8	MAGEA8	0.0012826415	
MSRB3	MSRB3	0.0012826044	
RAPGEF3	RAPGEF3	0.0012781289	
ATXN1L	ATXN1L	0.0012772479	
DPY19L1	DPY19L1	0.0012765776	
PRPH2	PRPH2	0.0012751805	
COG4	COG4	0.0012668972	
ESP33	ESP33	0.0012646578	
MTMR14	MTMR14	0.0012643079	
MFI2	MFI2	0.0012634958	
UPK1B	UPK1B	0.0012629378	
STXBP3	STXBP3	0.0012621604	
CLEC10A	CLEC10A	0.0012597749	
ZNF321	ZNF321	0.0012594811	
THUMPD3	THUMPD3	0.0012592211	
PLEKHG6	PLEKHG6	0.0012579774	
CCDC50	CCDC50	0.0012572675	
ASAP3	ASAP3	0.0012544164	
C21orf63	C21orf63	0.0012514407	
MIR944	MIR944	0.0012480246	
HIGD1C	HIGD1C	0.0012395415	
MYH7B	MYH7B	0.0012385584	
IFNG	IFNG	0.0012384366	
YY1AP1	YY1AP1	0.0012293303	
SH3BGRL2	SH3BGRL2	0.0012282581	
MIR523	MIR523	0.001223408	
CCDC3	CCDC3	0.0012216435	
DBX2	DBX2	0.0012168301	
CDC2L2	CDC2L2	0.0012133892	
POLR3E	POLR3E	0.0012125343	
PGR	PGR	0.001210547	
ZNF326	ZNF326	0.0012098994	
GPR124	GPR124	0.0011953962	
SLC18A2	SLC18A2	0.0011892406	
KIAA1324L	KIAA1324L	0.0011873862	
FABP9	FABP9	0.0011873529	
RNF39	RNF39	0.0011871163	
APOL2	APOL2	0.0011870713	
GPR158	GPR158	0.0011866408	
SASH3	SASH3	0.0011860792	
MGC39372	MGC39372	0.0011787034	
SPAG16	SPAG16	0.0011777221	
ZNF709	ZNF709	0.0011775543	
KIAA0773	KIAA0773	0.0011760964	
STON2	STON2	0.0011744525	
C8orf42	C8orf42	0.0011670886	
MYO7B	MYO7B	0.001166888	
GLI4	GLI4	0.0011654391	
UGT1A4	UGT1A4	0.0011647256	
SPDYA	SPDYA	0.0011646474	
NKG7	NKG7	0.001160754	
RPH3A	RPH3A	0.0011590454	
GALNT11	GALNT11	0.0011481404	
CIB4	CIB4	0.0011383549	
NUP93	NUP93	0.0011356426	
LRIT3	LRIT3	0.00113417	
MTMR15	MTMR15	0.0011324432	
SCARNA20	SCARNA20	0.0011314756	
GNS	GNS	0.0011299904	
NADSYN1	NADSYN1	0.0011231413	
IL1RN	IL1RN	0.0011185575	
KDELR2	KDELR2	0.0011137979	
MAGEA6	MAGEA6	0.0011104074	
PMS2L1	PMS2L1	0.0011099926	
THSD7A	THSD7A	0.0011091707	
QARS	QARS	0.0011065089	
ATP5A1	ATP5A1	0.0010963095	
FAM139A	FAM139A	0.0010947274	
SARS	SARS	0.0010909348	
NEK3	NEK3	0.0010896114	
ARFGAP3	ARFGAP3	0.001089235	
FAM90A10	FAM90A10	0.0010883224	
OR11H4	OR11H4	0.0010881808	
ARHGEF18	ARHGEF18	0.0010857122	
MTHFD1L	MTHFD1L	0.001073066	
SH2D1A	SH2D1A	0.0010667434	
IL17F	IL17F	0.0010633057	
DNMT3A	DNMT3A	0.0010613963	
DNAH5	DNAH5	0.001047072	
PPP4R4	PPP4R4	0.0010449685	
SNORD92	SNORD92	0.0010413899	
FAT2	FAT2	0.001041128	
LAX1	LAX1	0.0010385963	
PDILT	PDILT	0.0010383187	
C9orf152	C9orf152	0.0010362451	
NHLRC1	NHLRC1	0.0010358117	
C16orf90	C16orf90	0.0010329467	
RAB3IP	RAB3IP	0.0010305742	
GALIG	GALIG	0.00102048	
NDUFB2	NDUFB2	0.00101987	
SUMF2	SUMF2	0.0010182775	
ERCC-00046	ERCC-00046	0.0010169557	
TUSC5	TUSC5	0.0010159881	
C10orf30	C10orf30	0.0010136073	
ARHGEF7	ARHGEF7	0.0010082483	
APLP1	APLP1	0.0010074804	
OR4N4	OR4N4	0.0010063073	
CIAO1	CIAO1	0.001001116	
SLC25A34	SLC25A34	9.991229E-4	
P4HA1	P4HA1	9.953787E-4	
MIR1302-7	MIR1302-7	9.948522E-4	
TSPY1	TSPY1	9.923362E-4	
CPSF4L	CPSF4L	9.90374E-4	
C16orf78	C16orf78	9.902368E-4	
UTP20	UTP20	9.90124E-4	
DEFB124	DEFB124	9.882402E-4	
FRMPD2L2	FRMPD2L2	9.870422E-4	
SPINLW1	SPINLW1	9.780322E-4	
GFRA2	GFRA2	9.775647E-4	
CALN1	CALN1	9.7460754E-4	
HSP90AB4P	HSP90AB4P	9.7230193E-4	
INSL5	INSL5	9.700113E-4	
KBTBD6	KBTBD6	9.6996914E-4	
DKKL1	DKKL1	9.679763E-4	
RPF1	RPF1	9.6791435E-4	
BMP5	BMP5	9.653725E-4	
MIR302B	MIR302B	9.6329884E-4	
DYNLL1	DYNLL1	9.6282066E-4	
MIR188	MIR188	9.4213214E-4	
C2CD2L	C2CD2L	9.344002E-4	
SMN1	SMN1	9.33631E-4	
UGT1A1	UGT1A1	9.304053E-4	
C10orf11	C10orf11	9.295418E-4	
LIN9	LIN9	9.2884555E-4	
G6PC2	G6PC2	9.258206E-4	
PAIP2	PAIP2	9.212981E-4	
GYG2	GYG2	9.1052154E-4	
CDC2L5	CDC2L5	9.072023E-4	
BEGAIN	BEGAIN	9.029008E-4	
HAO1	HAO1	8.9958956E-4	
BBS9	BBS9	8.89838E-4	
SRGN	SRGN	8.883095E-4	
ANP32B	ANP32B	8.860512E-4	
C20orf43	C20orf43	8.8586885E-4	
TRIM35	TRIM35	8.850636E-4	
WDR22	WDR22	8.8438654E-4	
MIR1243	MIR1243	8.8035385E-4	
OR5D18	OR5D18	8.774046E-4	
TTTY10	TTTY10	8.7557314E-4	
AGR3	AGR3	8.741315E-4	
HNRNPA0	HNRNPA0	8.7199535E-4	
OAT	OAT	8.6812786E-4	
ASH2L	ASH2L	8.6784153E-4	
ESAM	ESAM	8.666948E-4	
PART1	PART1	8.6603774E-4	
FAM183B	FAM183B	8.6287054E-4	
SPNS2	SPNS2	8.6000253E-4	
CDC42BPB	CDC42BPB	8.599537E-4	
SLC26A1	SLC26A1	8.5967174E-4	
TRAT1	TRAT1	8.5771125E-4	
GLRA4	GLRA4	8.573678E-4	
ZRANB1	ZRANB1	8.5559237E-4	
CDH23	CDH23	8.510764E-4	
CMYA3	CMYA3	8.463173E-4	
CCDC81	CCDC81	8.4305025E-4	
SSTR3	SSTR3	8.424273E-4	
ICMT	ICMT	8.4178464E-4	
C1orf75	C1orf75	8.4111554E-4	
KLC2	KLC2	8.386776E-4	
TEX9	TEX9	8.385503E-4	
ASCL3	ASCL3	8.3678844E-4	
RGS14	RGS14	8.2963466E-4	
ANXA7	ANXA7	8.292806E-4	
METTL2A	METTL2A	8.2557724E-4	
HIC2	HIC2	8.2444184E-4	
MTSS1L	MTSS1L	8.207743E-4	
GLDC	GLDC	8.141155E-4	
IRGQ	IRGQ	8.026018E-4	
PNMA3	PNMA3	8.023867E-4	
WDR69	WDR69	7.948723E-4	
ZNF266	ZNF266	7.88204E-4	
MAPK9	MAPK9	7.872637E-4	
C12orf24	C12orf24	7.8433036E-4	
SLC35A2	SLC35A2	7.8366615E-4	
MIR544	MIR544	7.831784E-4	
GKN1	GKN1	7.7657326E-4	
C3orf62	C3orf62	7.7444763E-4	
PRKCD	PRKCD	7.7399955E-4	
C14orf128	C14orf128	7.731339E-4	
TBRG1	TBRG1	7.6896907E-4	
UGT1A10	UGT1A10	7.68117E-4	
GUCY2G	GUCY2G	7.6598505E-4	
LXN	LXN	7.6579535E-4	
FAM168A	FAM168A	7.6439173E-4	
CSMD3	CSMD3	7.6084223E-4	
TMEM196	TMEM196	7.604372E-4	
TAF5	TAF5	7.5938116E-4	
S100P	S100P	7.5569155E-4	
MON2	MON2	7.535854E-4	
FGF21	FGF21	7.50626E-4	
C9orf31	C9orf31	7.498111E-4	
WDR5	WDR5	7.461011E-4	
PDE8A	PDE8A	7.310795E-4	
MIR130A	MIR130A	7.3088537E-4	
WNK2	WNK2	7.299512E-4	
CLEC4GP1	CLEC4GP1	7.2721165E-4	
CCDC4	CCDC4	7.2574813E-4	
GPR149	GPR149	7.2328484E-4	
C17orf69	C17orf69	7.217593E-4	
NXN	NXN	7.1216247E-4	
DNAJC6	DNAJC6	7.116048E-4	
SMEK2	SMEK2	7.0416275E-4	
CASP8AP2	CASP8AP2	7.0136104E-4	
LAMA4	LAMA4	7.009034E-4	
SCARNA3	SCARNA3	7.0058124E-4	
TCF12	TCF12	7.000961E-4	
C7orf13	C7orf13	6.9400587E-4	
ZNF343	ZNF343	6.915641E-4	
ACRBP	ACRBP	6.8722974E-4	
MGC57359	MGC57359	6.8491744E-4	
OR56B1	OR56B1	6.8357686E-4	
CYTH2	CYTH2	6.831001E-4	
RASEF	RASEF	6.793802E-4	
SYNGR1	SYNGR1	6.7636813E-4	
MEMO1	MEMO1	6.7278376E-4	
NFIC	NFIC	6.711108E-4	
SLBP	SLBP	6.6886697E-4	
FLJ46156	FLJ46156	6.6849584E-4	
DES	DES	6.585526E-4	
GRIN2A	GRIN2A	6.536952E-4	
COX6BP1	COX6BP1	6.4493995E-4	
SNTN	SNTN	6.3998206E-4	
AGAP2	AGAP2	6.3934515E-4	
BRIP1	BRIP1	6.336885E-4	
ITGB5	ITGB5	6.319914E-4	
CCDC84	CCDC84	6.315787E-4	
CECR1	CECR1	6.2239676E-4	
TRIM16L	TRIM16L	6.2120194E-4	
GEMIN5	GEMIN5	6.2061474E-4	
JAKMIP3	JAKMIP3	6.1855186E-4	
MRPL1	MRPL1	6.1612896E-4	
FAM58B	FAM58B	6.154874E-4	
KCNJ14	KCNJ14	6.152584E-4	
GOLGA4	GOLGA4	6.080855E-4	
DRG1	DRG1	6.079716E-4	
SLC16A6	SLC16A6	6.0638343E-4	
LGALS3BP	LGALS3BP	6.055895E-4	
NR0B2	NR0B2	6.050054E-4	
SGPP2	SGPP2	6.0488895E-4	
FAM44A	FAM44A	5.996128E-4	
FAM13A	FAM13A	5.9457746E-4	
FAM155A	FAM155A	5.9043436E-4	
TMEM87A	TMEM87A	5.8901875E-4	
XPNPEP1	XPNPEP1	5.871691E-4	
CYorf15B	CYorf15B	5.871669E-4	
REM1	REM1	5.8575283E-4	
GLYCAM1	GLYCAM1	5.764536E-4	
SLC5A10	SLC5A10	5.712431E-4	
MIR1265	MIR1265	5.6802464E-4	
FAM115C	FAM115C	5.6298444E-4	
SNORD55	SNORD55	5.6103227E-4	
TEPP	TEPP	5.581223E-4	
ADRA1D	ADRA1D	5.351875E-4	
TIMM23B	TIMM23B	5.348535E-4	
IFNW1	IFNW1	5.3364906E-4	
ETFDH	ETFDH	5.327783E-4	
FAM86D	FAM86D	5.2778836E-4	
FAM125B	FAM125B	5.1866175E-4	
EIF3E	EIF3E	5.16909E-4	
TGM4	TGM4	5.133877E-4	
TUBA1C	TUBA1C	5.1019975E-4	
CCNI	CCNI	5.081959E-4	
DUB3	DUB3	5.0733384E-4	
KLK7	KLK7	5.0676777E-4	
TBC1D10C	TBC1D10C	5.046525E-4	
ZNF764	ZNF764	5.0233136E-4	
KRTAP10-8	KRTAP10-8	5.019658E-4	
FAM179B	FAM179B	4.9865234E-4	
ELMO1	ELMO1	4.931379E-4	
TEX2	TEX2	4.931239E-4	
USHBP1	USHBP1	4.89826E-4	
RHOT1	RHOT1	4.8938E-4	
ZNF565	ZNF565	4.88995E-4	
SGSM3	SGSM3	4.88782E-4	
GNA15	GNA15	4.883729E-4	
ZNF625	ZNF625	4.870554E-4	
LRRC50	LRRC50	4.801161E-4	
SLC25A12	SLC25A12	4.7272947E-4	
PAIP1	PAIP1	4.69427E-4	
SPHKAP	SPHKAP	4.6745405E-4	
KCNJ5	KCNJ5	4.6646583E-4	
FLJ42709	FLJ42709	4.634156E-4	
PLA2G12A	PLA2G12A	4.607421E-4	
RPL30	RPL30	4.5812162E-4	
GFAP	GFAP	4.5744024E-4	
FFAR1	FFAR1	4.5653406E-4	
CLDN24	CLDN24	4.516829E-4	
ZNF417	ZNF417	4.4335003E-4	
BAG1	BAG1	4.423238E-4	
PCDHB12	PCDHB12	4.403371E-4	
IKBIP	IKBIP	4.3852918E-4	
VAPB	VAPB	4.3795287E-4	
SH3BGRL	SH3BGRL	4.370195E-4	
EDA2R	EDA2R	4.3322242E-4	
RPS27L	RPS27L	4.3254165E-4	
SNORD125	SNORD125	4.283463E-4	
MARCH1	MARCH1	4.2221777E-4	
CARD8	CARD8	4.1736814E-4	
CTSS	CTSS	4.122675E-4	
SETD2	SETD2	4.1127193E-4	
KIF18A	KIF18A	4.0533394E-4	
MUC4	MUC4	4.0399077E-4	
PPP1R16B	PPP1R16B	4.02908E-4	
SUPT6H	SUPT6H	3.9635017E-4	
MIR503	MIR503	3.9421194E-4	
KRTAP13-3	KRTAP13-3	3.9388507E-4	
HIST3H2BB	HIST3H2BB	3.8780086E-4	
TM4SF18	TM4SF18	3.8480642E-4	
MAS1	MAS1	3.8275452E-4	
ARHGAP4	ARHGAP4	3.7992126E-4	
AK2P2	AK2P2	3.581774E-4	
DEFA3	DEFA3	3.5706398E-4	
HHATL	HHATL	3.5686413E-4	
ACSBG2	ACSBG2	3.562992E-4	
LRFN4	LRFN4	3.516113E-4	
IFNA4	IFNA4	3.4361417E-4	
C1orf69	C1orf69	3.3500008E-4	
DNAJC10	DNAJC10	3.253725E-4	
CCDC67	CCDC67	3.2135233E-4	
ATXN10	ATXN10	3.208049E-4	
FLJ41170	FLJ41170	3.1485196E-4	
GMCL1	GMCL1	3.1367686E-4	
GBX2	GBX2	3.1198064E-4	
RUFY3	RUFY3	3.1026508E-4	
ZNF211	ZNF211	3.1017401E-4	
PPRC1	PPRC1	3.0968015E-4	
SPATA9	SPATA9	3.0642466E-4	
FAM134B	FAM134B	3.045817E-4	
FN3K	FN3K	3.041039E-4	
MRGPRX1	MRGPRX1	3.0015485E-4	
PRSS7	PRSS7	2.9398449E-4	
TTLL2	TTLL2	2.9092902E-4	
ENY2	ENY2	2.907725E-4	
MIR1179	MIR1179	2.86338E-4	
EDEM2	EDEM2	2.863247E-4	
WTAP	WTAP	2.7440657E-4	
SKI	SKI	2.7052694E-4	
SLC7A13	SLC7A13	2.6257732E-4	
CSTL1	CSTL1	2.552963E-4	
C3orf56	C3orf56	2.550076E-4	
MS4A10	MS4A10	2.5373822E-4	
TAF1C	TAF1C	2.520643E-4	
SNORA55	SNORA55	2.5181964E-4	
MGC48637	MGC48637	2.502978E-4	
MAGEB4	MAGEB4	2.491273E-4	
MT2A	MT2A	2.3686967E-4	
TSTA3	TSTA3	2.3557276E-4	
RCBTB2	RCBTB2	2.3502072E-4	
FOXI1	FOXI1	2.3329872E-4	
ZNF840	ZNF840	2.3309971E-4	
LIN7A	LIN7A	2.2558092E-4	
LYRM5	LYRM5	2.193839E-4	
OR2T3	OR2T3	2.1849248E-4	
HIGD2B	HIGD2B	2.1346356E-4	
FAM153A	FAM153A	2.0986074E-4	
PPP1CC	PPP1CC	2.0291172E-4	
ZNF429	ZNF429	2.0083558E-4	
PSMA6	PSMA6	1.9350441E-4	
ULK2	ULK2	1.9301819E-4	
DIRAS3	DIRAS3	1.9267575E-4	
DLGAP4	DLGAP4	1.906008E-4	
ZBTB5	ZBTB5	1.8963117E-4	
GPR12	GPR12	1.8523673E-4	
DRD3	DRD3	1.8495168E-4	
SLC6A4	SLC6A4	1.8447492E-4	
MGC45922	MGC45922	1.82595E-4	
PHACTR4	PHACTR4	1.8128275E-4	
DPEP3	DPEP3	1.7845092E-4	
IL1F5	IL1F5	1.7789597E-4	
PPP2R5D	PPP2R5D	1.7661696E-4	
C10orf39	C10orf39	1.6906524E-4	
TPBG	TPBG	1.6641124E-4	
